CHAVE DE ACESSO,MODELO,SÉRIE,NÚMERO,NATUREZA DA OPERAÇÃO,DATA EMISSÃO,CPF/CNPJ Emitente,RAZÃO SOCIAL EMITENTE,INSCRIÇÃO ESTADUAL EMITENTE,UF EMITENTE,MUNICÍPIO EMITENTE,CNPJ DESTINATÁRIO,NOME DESTINATÁRIO,UF DESTINATÁRIO,INDICADOR IE DESTINATÁRIO,DESTINO DA OPERAÇÃO,CONSUMIDOR FINAL,PRESENÇA DO COMPRADOR,NÚMERO PRODUTO,DESCRIÇÃO DO PRODUTO/SERVIÇO,CÓDIGO NCM/SH,NCM/SH (TIPO DE PRODUTO),CFOP,QUANTIDADE,UNIDADE,VALOR UNITÁRIO,VALOR TOTAL
,,,,,,,,,,,,,,,,,,Produto 91,Produto 91,,Produto 91,,13,,25.53,25.53
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,17,,374.75,374.75
,,,,,,,,,,,,,,,,,,Produto 78,Produto 78,,Produto 78,,12,,126.75,126.75
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,8,,267.21,267.21
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,10,,129.94,129.94
,,,,,,,,,,,,,,,,,,Produto 70,Produto 70,,Produto 70,,4,,468.35,468.35
,,,,,,,,,,,,,,,,,,Produto 23,Produto 23,,Produto 23,,13,,29.49,29.49
,,,,,,,,,,,,,,,,,,Produto 88,Produto 88,,Produto 88,,15,,251.35,251.35
,,,,,,,,,,,,,,,,,,Produto 88,Produto 88,,Produto 88,,16,,262.73,262.73
,,,,,,,,,,,,,,,,,,Produto 60,Produto 60,,Produto 60,,14,,86.67,86.67
,,,,,,,,,,,,,,,,,,Produto 38,Produto 38,,Produto 38,,11,,173.48,173.48
,,,,,,,,,,,,,,,,,,Produto 52,Produto 52,,Produto 52,,1,,464.97,464.97
,,,,,,,,,,,,,,,,,,Produto 56,Produto 56,,Produto 56,,9,,453.53,453.53
,,,,,,,,,,,,,,,,,,Produto 10,Produto 10,,Produto 10,,2,,378.42,378.42
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,11,,205.89,205.89
,,,,,,,,,,,,,,,,,,Produto 10,Produto 10,,Produto 10,,6,,343.17,343.17
,,,,,,,,,,,,,,,,,,Produto 15,Produto 15,,Produto 15,,18,,219.57,219.57
,,,,,,,,,,,,,,,,,,Produto 2,Produto 2,,Produto 2,,8,,293.20,293.20
,,,,,,,,,,,,,,,,,,Produto 71,Produto 71,,Produto 71,,6,,33.72,33.72
,,,,,,,,,,,,,,,,,,Produto 83,Produto 83,,Produto 83,,2,,194.64,194.64
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,18,,396.55,396.55
,,,,,,,,,,,,,,,,,,Produto 24,Produto 24,,Produto 24,,14,,436.78,436.78
,,,,,,,,,,,,,,,,,,Produto 60,Produto 60,,Produto 60,,13,,304.13,304.13
,,,,,,,,,,,,,,,,,,Produto 54,Produto 54,,Produto 54,,2,,264.26,264.26
,,,,,,,,,,,,,,,,,,Produto 35,Produto 35,,Produto 35,,11,,258.99,258.99
,,,,,,,,,,,,,,,,,,Produto 43,Produto 43,,Produto 43,,3,,37.30,37.30
,,,,,,,,,,,,,,,,,,Produto 14,Produto 14,,Produto 14,,12,,338.84,338.84
,,,,,,,,,,,,,,,,,,Produto 2,Produto 2,,Produto 2,,17,,286.04,286.04
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,2,,425.78,425.78
,,,,,,,,,,,,,,,,,,Produto 84,Produto 84,,Produto 84,,19,,331.07,331.07
,,,,,,,,,,,,,,,,,,Produto 68,Produto 68,,Produto 68,,9,,116.81,116.81
,,,,,,,,,,,,,,,,,,Produto 76,Produto 76,,Produto 76,,10,,428.66,428.66
,,,,,,,,,,,,,,,,,,Produto 7,Produto 7,,Produto 7,,16,,146.31,146.31
,,,,,,,,,,,,,,,,,,Produto 37,Produto 37,,Produto 37,,7,,413.96,413.96
,,,,,,,,,,,,,,,,,,Produto 81,Produto 81,,Produto 81,,8,,45.76,45.76
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,18,,6.50,6.50
,,,,,,,,,,,,,,,,,,Produto 37,Produto 37,,Produto 37,,4,,354.69,354.69
,,,,,,,,,,,,,,,,,,Produto 18,Produto 18,,Produto 18,,2,,72.28,72.28
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,3,,431.06,431.06
,,,,,,,,,,,,,,,,,,Produto 10,Produto 10,,Produto 10,,1,,441.22,441.22
,,,,,,,,,,,,,,,,,,Produto 60,Produto 60,,Produto 60,,15,,496.42,496.42
,,,,,,,,,,,,,,,,,,Produto 41,Produto 41,,Produto 41,,7,,87.93,87.93
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,17,,299.50,299.50
,,,,,,,,,,,,,,,,,,Produto 70,Produto 70,,Produto 70,,5,,143.31,143.31
,,,,,,,,,,,,,,,,,,Produto 62,Produto 62,,Produto 62,,14,,260.54,260.54
,,,,,,,,,,,,,,,,,,Produto 36,Produto 36,,Produto 36,,16,,256.16,256.16
,,,,,,,,,,,,,,,,,,Produto 80,Produto 80,,Produto 80,,12,,215.49,215.49
,,,,,,,,,,,,,,,,,,Produto 29,Produto 29,,Produto 29,,18,,294.48,294.48
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,1,,299.84,299.84
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,1,,275.72,275.72
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,16,,94.78,94.78
,,,,,,,,,,,,,,,,,,Produto 14,Produto 14,,Produto 14,,11,,314.30,314.30
,,,,,,,,,,,,,,,,,,Produto 99,Produto 99,,Produto 99,,17,,370.00,370.00
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,5,,50.78,50.78
,,,,,,,,,,,,,,,,,,Produto 75,Produto 75,,Produto 75,,16,,239.10,239.10
,,,,,,,,,,,,,,,,,,Produto 54,Produto 54,,Produto 54,,3,,355.18,355.18
,,,,,,,,,,,,,,,,,,Produto 76,Produto 76,,Produto 76,,10,,466.13,466.13
,,,,,,,,,,,,,,,,,,Produto 70,Produto 70,,Produto 70,,18,,405.74,405.74
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,18,,45.42,45.42
,,,,,,,,,,,,,,,,,,Produto 44,Produto 44,,Produto 44,,8,,467.64,467.64
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,15,,53.94,53.94
,,,,,,,,,,,,,,,,,,Produto 43,Produto 43,,Produto 43,,18,,84.31,84.31
,,,,,,,,,,,,,,,,,,Produto 31,Produto 31,,Produto 31,,10,,155.62,155.62
,,,,,,,,,,,,,,,,,,Produto 61,Produto 61,,Produto 61,,6,,36.80,36.80
,,,,,,,,,,,,,,,,,,Produto 51,Produto 51,,Produto 51,,17,,54.52,54.52
,,,,,,,,,,,,,,,,,,Produto 75,Produto 75,,Produto 75,,7,,36.88,36.88
,,,,,,,,,,,,,,,,,,Produto 89,Produto 89,,Produto 89,,19,,407.47,407.47
,,,,,,,,,,,,,,,,,,Produto 41,Produto 41,,Produto 41,,4,,152.38,152.38
,,,,,,,,,,,,,,,,,,Produto 89,Produto 89,,Produto 89,,2,,153.89,153.89
,,,,,,,,,,,,,,,,,,Produto 77,Produto 77,,Produto 77,,3,,214.33,214.33
,,,,,,,,,,,,,,,,,,Produto 85,Produto 85,,Produto 85,,2,,428.11,428.11
,,,,,,,,,,,,,,,,,,Produto 54,Produto 54,,Produto 54,,8,,352.38,352.38
,,,,,,,,,,,,,,,,,,Produto 65,Produto 65,,Produto 65,,9,,38.49,38.49
,,,,,,,,,,,,,,,,,,Produto 47,Produto 47,,Produto 47,,11,,468.39,468.39
,,,,,,,,,,,,,,,,,,Produto 45,Produto 45,,Produto 45,,17,,75.55,75.55
,,,,,,,,,,,,,,,,,,Produto 75,Produto 75,,Produto 75,,9,,450.48,450.48
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,15,,378.19,378.19
,,,,,,,,,,,,,,,,,,Produto 42,Produto 42,,Produto 42,,18,,211.47,211.47
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,8,,19.85,19.85
,,,,,,,,,,,,,,,,,,Produto 86,Produto 86,,Produto 86,,17,,137.77,137.77
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,12,,488.95,488.95
,,,,,,,,,,,,,,,,,,Produto 53,Produto 53,,Produto 53,,15,,190.42,190.42
,,,,,,,,,,,,,,,,,,Produto 4,Produto 4,,Produto 4,,12,,308.06,308.06
,,,,,,,,,,,,,,,,,,Produto 84,Produto 84,,Produto 84,,4,,275.16,275.16
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,4,,324.93,324.93
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,6,,327.38,327.38
,,,,,,,,,,,,,,,,,,Produto 77,Produto 77,,Produto 77,,13,,159.31,159.31
,,,,,,,,,,,,,,,,,,Produto 66,Produto 66,,Produto 66,,10,,378.84,378.84
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,1,,269.30,269.30
,,,,,,,,,,,,,,,,,,Produto 24,Produto 24,,Produto 24,,13,,355.74,355.74
,,,,,,,,,,,,,,,,,,Produto 8,Produto 8,,Produto 8,,3,,234.60,234.60
,,,,,,,,,,,,,,,,,,Produto 59,Produto 59,,Produto 59,,17,,351.61,351.61
,,,,,,,,,,,,,,,,,,Produto 49,Produto 49,,Produto 49,,19,,160.20,160.20
,,,,,,,,,,,,,,,,,,Produto 59,Produto 59,,Produto 59,,12,,321.41,321.41
,,,,,,,,,,,,,,,,,,Produto 92,Produto 92,,Produto 92,,14,,451.51,451.51
,,,,,,,,,,,,,,,,,,Produto 79,Produto 79,,Produto 79,,7,,57.08,57.08
,,,,,,,,,,,,,,,,,,Produto 46,Produto 46,,Produto 46,,6,,321.67,321.67
,,,,,,,,,,,,,,,,,,Produto 95,Produto 95,,Produto 95,,19,,97.87,97.87
,,,,,,,,,,,,,,,,,,Produto 33,Produto 33,,Produto 33,,8,,176.99,176.99
,,,,,,,,,,,,,,,,,,Produto 57,Produto 57,,Produto 57,,5,,215.29,215.29
,,,,,,,,,,,,,,,,,,Produto 61,Produto 61,,Produto 61,,15,,175.03,175.03
,,,,,,,,,,,,,,,,,,Produto 54,Produto 54,,Produto 54,,14,,448.24,448.24
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,10,,173.46,173.46
,,,,,,,,,,,,,,,,,,Produto 65,Produto 65,,Produto 65,,11,,415.79,415.79
,,,,,,,,,,,,,,,,,,Produto 57,Produto 57,,Produto 57,,15,,267.24,267.24
,,,,,,,,,,,,,,,,,,Produto 76,Produto 76,,Produto 76,,5,,125.99,125.99
,,,,,,,,,,,,,,,,,,Produto 23,Produto 23,,Produto 23,,16,,121.43,121.43
,,,,,,,,,,,,,,,,,,Produto 64,Produto 64,,Produto 64,,17,,275.79,275.79
,,,,,,,,,,,,,,,,,,Produto 40,Produto 40,,Produto 40,,13,,39.07,39.07
,,,,,,,,,,,,,,,,,,Produto 68,Produto 68,,Produto 68,,1,,2.45,2.45
,,,,,,,,,,,,,,,,,,Produto 10,Produto 10,,Produto 10,,4,,293.30,293.30
,,,,,,,,,,,,,,,,,,Produto 62,Produto 62,,Produto 62,,18,,498.41,498.41
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,12,,295.82,295.82
,,,,,,,,,,,,,,,,,,Produto 64,Produto 64,,Produto 64,,9,,76.15,76.15
,,,,,,,,,,,,,,,,,,Produto 89,Produto 89,,Produto 89,,3,,365.03,365.03
,,,,,,,,,,,,,,,,,,Produto 25,Produto 25,,Produto 25,,8,,414.89,414.89
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,18,,444.03,444.03
,,,,,,,,,,,,,,,,,,Produto 14,Produto 14,,Produto 14,,14,,449.91,449.91
,,,,,,,,,,,,,,,,,,Produto 89,Produto 89,,Produto 89,,16,,8.57,8.57
,,,,,,,,,,,,,,,,,,Produto 24,Produto 24,,Produto 24,,15,,300.88,300.88
,,,,,,,,,,,,,,,,,,Produto 74,Produto 74,,Produto 74,,3,,261.35,261.35
,,,,,,,,,,,,,,,,,,Produto 92,Produto 92,,Produto 92,,4,,486.51,486.51
,,,,,,,,,,,,,,,,,,Produto 93,Produto 93,,Produto 93,,1,,30.08,30.08
,,,,,,,,,,,,,,,,,,Produto 96,Produto 96,,Produto 96,,1,,278.80,278.80
,,,,,,,,,,,,,,,,,,Produto 79,Produto 79,,Produto 79,,13,,242.61,242.61
,,,,,,,,,,,,,,,,,,Produto 86,Produto 86,,Produto 86,,15,,19.95,19.95
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,1,,64.42,64.42
,,,,,,,,,,,,,,,,,,Produto 93,Produto 93,,Produto 93,,18,,327.46,327.46
,,,,,,,,,,,,,,,,,,Produto 53,Produto 53,,Produto 53,,14,,479.55,479.55
,,,,,,,,,,,,,,,,,,Produto 31,Produto 31,,Produto 31,,7,,15.07,15.07
,,,,,,,,,,,,,,,,,,Produto 10,Produto 10,,Produto 10,,16,,484.75,484.75
,,,,,,,,,,,,,,,,,,Produto 30,Produto 30,,Produto 30,,5,,459.22,459.22
,,,,,,,,,,,,,,,,,,Produto 43,Produto 43,,Produto 43,,15,,80.07,80.07
,,,,,,,,,,,,,,,,,,Produto 68,Produto 68,,Produto 68,,15,,33.85,33.85
,,,,,,,,,,,,,,,,,,Produto 44,Produto 44,,Produto 44,,19,,205.60,205.60
,,,,,,,,,,,,,,,,,,Produto 33,Produto 33,,Produto 33,,16,,35.83,35.83
,,,,,,,,,,,,,,,,,,Produto 82,Produto 82,,Produto 82,,7,,455.88,455.88
,,,,,,,,,,,,,,,,,,Produto 30,Produto 30,,Produto 30,,7,,382.22,382.22
,,,,,,,,,,,,,,,,,,Produto 57,Produto 57,,Produto 57,,13,,313.50,313.50
,,,,,,,,,,,,,,,,,,Produto 3,Produto 3,,Produto 3,,3,,67.15,67.15
,,,,,,,,,,,,,,,,,,Produto 34,Produto 34,,Produto 34,,3,,313.42,313.42
,,,,,,,,,,,,,,,,,,Produto 85,Produto 85,,Produto 85,,1,,153.79,153.79
,,,,,,,,,,,,,,,,,,Produto 97,Produto 97,,Produto 97,,2,,135.90,135.90
,,,,,,,,,,,,,,,,,,Produto 15,Produto 15,,Produto 15,,6,,157.90,157.90
,,,,,,,,,,,,,,,,,,Produto 92,Produto 92,,Produto 92,,19,,355.85,355.85
,,,,,,,,,,,,,,,,,,Produto 56,Produto 56,,Produto 56,,6,,378.36,378.36
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,19,,51.37,51.37
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,14,,385.45,385.45
,,,,,,,,,,,,,,,,,,Produto 68,Produto 68,,Produto 68,,12,,68.24,68.24
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,15,,88.72,88.72
,,,,,,,,,,,,,,,,,,Produto 49,Produto 49,,Produto 49,,6,,302.93,302.93
,,,,,,,,,,,,,,,,,,Produto 3,Produto 3,,Produto 3,,4,,66.41,66.41
,,,,,,,,,,,,,,,,,,Produto 15,Produto 15,,Produto 15,,8,,133.28,133.28
,,,,,,,,,,,,,,,,,,Produto 78,Produto 78,,Produto 78,,17,,467.06,467.06
,,,,,,,,,,,,,,,,,,Produto 5,Produto 5,,Produto 5,,7,,380.40,380.40
,,,,,,,,,,,,,,,,,,Produto 88,Produto 88,,Produto 88,,2,,86.21,86.21
,,,,,,,,,,,,,,,,,,Produto 40,Produto 40,,Produto 40,,6,,74.58,74.58
,,,,,,,,,,,,,,,,,,Produto 71,Produto 71,,Produto 71,,15,,473.09,473.09
,,,,,,,,,,,,,,,,,,Produto 90,Produto 90,,Produto 90,,9,,273.65,273.65
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,3,,348.24,348.24
,,,,,,,,,,,,,,,,,,Produto 58,Produto 58,,Produto 58,,15,,484.09,484.09
,,,,,,,,,,,,,,,,,,Produto 64,Produto 64,,Produto 64,,16,,60.76,60.76
,,,,,,,,,,,,,,,,,,Produto 39,Produto 39,,Produto 39,,15,,82.29,82.29
,,,,,,,,,,,,,,,,,,Produto 4,Produto 4,,Produto 4,,1,,416.77,416.77
,,,,,,,,,,,,,,,,,,Produto 74,Produto 74,,Produto 74,,17,,26.20,26.20
,,,,,,,,,,,,,,,,,,Produto 90,Produto 90,,Produto 90,,16,,462.56,462.56
,,,,,,,,,,,,,,,,,,Produto 11,Produto 11,,Produto 11,,11,,96.02,96.02
,,,,,,,,,,,,,,,,,,Produto 70,Produto 70,,Produto 70,,13,,164.06,164.06
,,,,,,,,,,,,,,,,,,Produto 78,Produto 78,,Produto 78,,15,,447.93,447.93
,,,,,,,,,,,,,,,,,,Produto 36,Produto 36,,Produto 36,,2,,74.58,74.58
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,10,,437.63,437.63
,,,,,,,,,,,,,,,,,,Produto 33,Produto 33,,Produto 33,,6,,26.18,26.18
,,,,,,,,,,,,,,,,,,Produto 30,Produto 30,,Produto 30,,17,,463.91,463.91
,,,,,,,,,,,,,,,,,,Produto 47,Produto 47,,Produto 47,,1,,171.17,171.17
,,,,,,,,,,,,,,,,,,Produto 6,Produto 6,,Produto 6,,1,,246.90,246.90
,,,,,,,,,,,,,,,,,,Produto 3,Produto 3,,Produto 3,,17,,326.94,326.94
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,2,,401.01,401.01
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,17,,21.25,21.25
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,3,,357.24,357.24
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,5,,483.47,483.47
,,,,,,,,,,,,,,,,,,Produto 80,Produto 80,,Produto 80,,11,,181.93,181.93
,,,,,,,,,,,,,,,,,,Produto 88,Produto 88,,Produto 88,,9,,123.75,123.75
,,,,,,,,,,,,,,,,,,Produto 89,Produto 89,,Produto 89,,15,,34.94,34.94
,,,,,,,,,,,,,,,,,,Produto 58,Produto 58,,Produto 58,,12,,287.17,287.17
,,,,,,,,,,,,,,,,,,Produto 99,Produto 99,,Produto 99,,14,,496.39,496.39
,,,,,,,,,,,,,,,,,,Produto 91,Produto 91,,Produto 91,,11,,472.08,472.08
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,13,,64.96,64.96
,,,,,,,,,,,,,,,,,,Produto 43,Produto 43,,Produto 43,,16,,470.38,470.38
,,,,,,,,,,,,,,,,,,Produto 4,Produto 4,,Produto 4,,16,,272.69,272.69
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,17,,472.94,472.94
,,,,,,,,,,,,,,,,,,Produto 58,Produto 58,,Produto 58,,1,,327.73,327.73
,,,,,,,,,,,,,,,,,,Produto 40,Produto 40,,Produto 40,,6,,77.92,77.92
,,,,,,,,,,,,,,,,,,Produto 75,Produto 75,,Produto 75,,16,,450.55,450.55
,,,,,,,,,,,,,,,,,,Produto 43,Produto 43,,Produto 43,,10,,149.87,149.87
,,,,,,,,,,,,,,,,,,Produto 88,Produto 88,,Produto 88,,3,,182.02,182.02
,,,,,,,,,,,,,,,,,,Produto 7,Produto 7,,Produto 7,,9,,342.25,342.25
,,,,,,,,,,,,,,,,,,Produto 86,Produto 86,,Produto 86,,18,,420.83,420.83
,,,,,,,,,,,,,,,,,,Produto 31,Produto 31,,Produto 31,,1,,447.54,447.54
,,,,,,,,,,,,,,,,,,Produto 33,Produto 33,,Produto 33,,7,,325.28,325.28
,,,,,,,,,,,,,,,,,,Produto 80,Produto 80,,Produto 80,,19,,65.16,65.16
,,,,,,,,,,,,,,,,,,Produto 6,Produto 6,,Produto 6,,11,,125.70,125.70
,,,,,,,,,,,,,,,,,,Produto 23,Produto 23,,Produto 23,,5,,292.95,292.95
,,,,,,,,,,,,,,,,,,Produto 36,Produto 36,,Produto 36,,3,,485.36,485.36
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,7,,212.67,212.67
,,,,,,,,,,,,,,,,,,Produto 76,Produto 76,,Produto 76,,1,,412.74,412.74
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,17,,43.87,43.87
,,,,,,,,,,,,,,,,,,Produto 64,Produto 64,,Produto 64,,8,,222.48,222.48
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,10,,332.20,332.20
,,,,,,,,,,,,,,,,,,Produto 23,Produto 23,,Produto 23,,18,,108.85,108.85
,,,,,,,,,,,,,,,,,,Produto 58,Produto 58,,Produto 58,,12,,421.63,421.63
,,,,,,,,,,,,,,,,,,Produto 33,Produto 33,,Produto 33,,4,,64.58,64.58
,,,,,,,,,,,,,,,,,,Produto 14,Produto 14,,Produto 14,,18,,322.73,322.73
,,,,,,,,,,,,,,,,,,Produto 87,Produto 87,,Produto 87,,9,,128.75,128.75
,,,,,,,,,,,,,,,,,,Produto 99,Produto 99,,Produto 99,,6,,302.40,302.40
,,,,,,,,,,,,,,,,,,Produto 60,Produto 60,,Produto 60,,3,,202.95,202.95
,,,,,,,,,,,,,,,,,,Produto 46,Produto 46,,Produto 46,,17,,422.93,422.93
,,,,,,,,,,,,,,,,,,Produto 97,Produto 97,,Produto 97,,13,,434.37,434.37
,,,,,,,,,,,,,,,,,,Produto 51,Produto 51,,Produto 51,,6,,349.39,349.39
,,,,,,,,,,,,,,,,,,Produto 70,Produto 70,,Produto 70,,16,,11.00,11.00
,,,,,,,,,,,,,,,,,,Produto 77,Produto 77,,Produto 77,,10,,70.94,70.94
,,,,,,,,,,,,,,,,,,Produto 52,Produto 52,,Produto 52,,2,,363.01,363.01
,,,,,,,,,,,,,,,,,,Produto 87,Produto 87,,Produto 87,,13,,202.42,202.42
,,,,,,,,,,,,,,,,,,Produto 97,Produto 97,,Produto 97,,5,,478.96,478.96
,,,,,,,,,,,,,,,,,,Produto 30,Produto 30,,Produto 30,,18,,107.15,107.15
,,,,,,,,,,,,,,,,,,Produto 7,Produto 7,,Produto 7,,1,,425.31,425.31
,,,,,,,,,,,,,,,,,,Produto 72,Produto 72,,Produto 72,,15,,271.90,271.90
,,,,,,,,,,,,,,,,,,Produto 69,Produto 69,,Produto 69,,1,,138.84,138.84
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,1,,208.08,208.08
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,16,,497.75,497.75
,,,,,,,,,,,,,,,,,,Produto 42,Produto 42,,Produto 42,,12,,374.43,374.43
,,,,,,,,,,,,,,,,,,Produto 3,Produto 3,,Produto 3,,19,,360.86,360.86
,,,,,,,,,,,,,,,,,,Produto 51,Produto 51,,Produto 51,,16,,364.58,364.58
,,,,,,,,,,,,,,,,,,Produto 3,Produto 3,,Produto 3,,2,,293.10,293.10
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,13,,214.33,214.33
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,19,,418.13,418.13
,,,,,,,,,,,,,,,,,,Produto 64,Produto 64,,Produto 64,,7,,98.68,98.68
,,,,,,,,,,,,,,,,,,Produto 25,Produto 25,,Produto 25,,1,,31.55,31.55
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,10,,374.45,374.45
,,,,,,,,,,,,,,,,,,Produto 70,Produto 70,,Produto 70,,17,,389.99,389.99
,,,,,,,,,,,,,,,,,,Produto 94,Produto 94,,Produto 94,,3,,53.53,53.53
,,,,,,,,,,,,,,,,,,Produto 26,Produto 26,,Produto 26,,4,,427.94,427.94
,,,,,,,,,,,,,,,,,,Produto 97,Produto 97,,Produto 97,,13,,117.29,117.29
,,,,,,,,,,,,,,,,,,Produto 90,Produto 90,,Produto 90,,14,,332.23,332.23
,,,,,,,,,,,,,,,,,,Produto 31,Produto 31,,Produto 31,,12,,171.67,171.67
,,,,,,,,,,,,,,,,,,Produto 32,Produto 32,,Produto 32,,6,,366.84,366.84
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,14,,353.65,353.65
,,,,,,,,,,,,,,,,,,Produto 43,Produto 43,,Produto 43,,16,,315.59,315.59
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,9,,338.32,338.32
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,12,,337.89,337.89
,,,,,,,,,,,,,,,,,,Produto 33,Produto 33,,Produto 33,,1,,222.73,222.73
,,,,,,,,,,,,,,,,,,Produto 5,Produto 5,,Produto 5,,16,,447.49,447.49
,,,,,,,,,,,,,,,,,,Produto 61,Produto 61,,Produto 61,,8,,6.88,6.88
,,,,,,,,,,,,,,,,,,Produto 69,Produto 69,,Produto 69,,8,,88.84,88.84
,,,,,,,,,,,,,,,,,,Produto 95,Produto 95,,Produto 95,,1,,457.31,457.31
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,16,,451.06,451.06
,,,,,,,,,,,,,,,,,,Produto 22,Produto 22,,Produto 22,,16,,224.76,224.76
,,,,,,,,,,,,,,,,,,Produto 64,Produto 64,,Produto 64,,13,,430.66,430.66
,,,,,,,,,,,,,,,,,,Produto 3,Produto 3,,Produto 3,,3,,174.30,174.30
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,12,,73.64,73.64
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,7,,288.86,288.86
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,5,,334.01,334.01
,,,,,,,,,,,,,,,,,,Produto 94,Produto 94,,Produto 94,,18,,312.03,312.03
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,5,,83.19,83.19
,,,,,,,,,,,,,,,,,,Produto 52,Produto 52,,Produto 52,,2,,389.72,389.72
,,,,,,,,,,,,,,,,,,Produto 59,Produto 59,,Produto 59,,1,,376.90,376.90
,,,,,,,,,,,,,,,,,,Produto 77,Produto 77,,Produto 77,,9,,321.50,321.50
,,,,,,,,,,,,,,,,,,Produto 87,Produto 87,,Produto 87,,5,,150.21,150.21
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,6,,139.44,139.44
,,,,,,,,,,,,,,,,,,Produto 16,Produto 16,,Produto 16,,5,,171.82,171.82
,,,,,,,,,,,,,,,,,,Produto 43,Produto 43,,Produto 43,,18,,259.30,259.30
,,,,,,,,,,,,,,,,,,Produto 10,Produto 10,,Produto 10,,1,,482.38,482.38
,,,,,,,,,,,,,,,,,,Produto 1,Produto 1,,Produto 1,,8,,468.84,468.84
,,,,,,,,,,,,,,,,,,Produto 35,Produto 35,,Produto 35,,15,,241.73,241.73
,,,,,,,,,,,,,,,,,,Produto 82,Produto 82,,Produto 82,,11,,85.53,85.53
,,,,,,,,,,,,,,,,,,Produto 65,Produto 65,,Produto 65,,10,,369.44,369.44
,,,,,,,,,,,,,,,,,,Produto 15,Produto 15,,Produto 15,,1,,339.38,339.38
,,,,,,,,,,,,,,,,,,Produto 90,Produto 90,,Produto 90,,16,,172.65,172.65
,,,,,,,,,,,,,,,,,,Produto 33,Produto 33,,Produto 33,,5,,375.64,375.64
