CHAVE DE ACESSO,MODELO,SÉRIE,NÚMERO,NATUREZA DA OPERAÇÃO,DATA EMISSÃO,EVENTO MAIS RECENTE,DATA/HORA EVENTO MAIS RECENTE,CPF/CNPJ Emitente,RAZÃO SOCIAL EMITENTE,INSCRIÇÃO ESTADUAL EMITENTE,UF EMITENTE,MUNICÍPIO EMITENTE,CNPJ DESTINATÁRIO,NOME DESTINATÁRIO,UF DESTINATÁRIO,INDICADOR IE DESTINATÁRIO,DESTINO DA OPERAÇÃO,CONSUMIDOR FINAL,PRESENÇA DO COMPRADOR,VALOR NOTA FISCAL
,,,,,2024-06-24,,2024-06-24,10000086/0001-86,,,,Gamma Importações,10000086/0001-86,Gamma Importações,,,,,,202406-0083
,,,,,2024-06-10,,2024-06-10,10000101/0001-02,,,,ACME Comércio Ltda,10000101/0001-02,ACME Comércio Ltda,,,,,,202406-0084
,,,,,2024-06-05,,2024-06-05,10000105/0001-06,,,,Delta Serviços,10000105/0001-06,Delta Serviços,,,,,,202406-0085
,,,,,2024-06-21,,2024-06-21,10000105/0001-06,,,,Gamma Importações,10000105/0001-06,Gamma Importações,,,,,,202406-0086
,,,,,2024-06-27,,2024-06-27,10000088/0001-88,,,,ACME Comércio Ltda,10000088/0001-88,ACME Comércio Ltda,,,,,,202406-0087
,,,,,2024-06-01,,2024-06-01,10000095/0001-95,,,,Omega Comércio,10000095/0001-95,Omega Comércio,,,,,,202406-0088
,,,,,2024-06-05,,2024-06-05,10000107/0001-08,,,,Beta Distribuição SA,10000107/0001-08,Beta Distribuição SA,,,,,,202406-0089
,,,,,2024-06-05,,2024-06-05,10000102/0001-03,,,,Delta Serviços,10000102/0001-03,Delta Serviços,,,,,,202406-0090
,,,,,2024-06-15,,2024-06-15,10000103/0001-04,,,,Delta Serviços,10000103/0001-04,Delta Serviços,,,,,,202406-0091
,,,,,2024-06-22,,2024-06-22,10000110/0001-11,,,,Beta Distribuição SA,10000110/0001-11,Beta Distribuição SA,,,,,,202406-0092
,,,,,2024-06-04,,2024-06-04,10000094/0001-94,,,,ACME Comércio Ltda,10000094/0001-94,ACME Comércio Ltda,,,,,,202406-0093
,,,,,2024-06-20,,2024-06-20,10000099/0001-00,,,,Epsilon Produtos,10000099/0001-00,Epsilon Produtos,,,,,,202406-0094
,,,,,2024-06-10,,2024-06-10,10000104/0001-05,,,,ACME Comércio Ltda,10000104/0001-05,ACME Comércio Ltda,,,,,,202406-0095
,,,,,2024-06-12,,2024-06-12,10000106/0001-07,,,,Beta Distribuição SA,10000106/0001-07,Beta Distribuição SA,,,,,,202406-0096
,,,,,2024-06-01,,2024-06-01,10000109/0001-10,,,,Delta Serviços,10000109/0001-10,Delta Serviços,,,,,,202406-0097
,,,,,2024-06-24,,2024-06-24,10000110/0001-11,,,,Delta Serviços,10000110/0001-11,Delta Serviços,,,,,,202406-0098
,,,,,2024-06-15,,2024-06-15,10000105/0001-06,,,,Zeta Ltda,10000105/0001-06,Zeta Ltda,,,,,,202406-0099
,,,,,2024-06-06,,2024-06-06,10000105/0001-06,,,,Epsilon Produtos,10000105/0001-06,Epsilon Produtos,,,,,,202406-0100
,,,,,2024-06-13,,2024-06-13,10000114/0001-15,,,,Epsilon Produtos,10000114/0001-15,Epsilon Produtos,,,,,,202406-0101
,,,,,2024-06-06,,2024-06-06,10000121/0001-22,,,,Gamma Importações,10000121/0001-22,Gamma Importações,,,,,,202406-0102
,,,,,2024-06-20,,2024-06-20,10000109/0001-10,,,,Zeta Ltda,10000109/0001-10,Zeta Ltda,,,,,,202406-0103
,,,,,2024-06-26,,2024-06-26,10000108/0001-09,,,,Delta Serviços,10000108/0001-09,Delta Serviços,,,,,,202406-0104
,,,,,2024-06-04,,2024-06-04,10000125/0001-26,,,,Delta Serviços,10000125/0001-26,Delta Serviços,,,,,,202406-0105
,,,,,2024-06-23,,2024-06-23,10000119/0001-20,,,,Epsilon Produtos,10000119/0001-20,Epsilon Produtos,,,,,,202406-0106
,,,,,2024-06-15,,2024-06-15,10000123/0001-24,,,,Sigma Distribuições,10000123/0001-24,Sigma Distribuições,,,,,,202406-0107
,,,,,2024-06-07,,2024-06-07,10000123/0001-24,,,,Omega Comércio,10000123/0001-24,Omega Comércio,,,,,,202406-0108
,,,,,2024-06-01,,2024-06-01,10000116/0001-17,,,,Omega Comércio,10000116/0001-17,Omega Comércio,,,,,,202406-0109
,,,,,2024-06-16,,2024-06-16,10000120/0001-21,,,,Beta Distribuição SA,10000120/0001-21,Beta Distribuição SA,,,,,,202406-0110
,,,,,2024-06-26,,2024-06-26,10000121/0001-22,,,,Beta Distribuição SA,10000121/0001-22,Beta Distribuição SA,,,,,,202406-0111
,,,,,2024-06-15,,2024-06-15,10000115/0001-16,,,,Gamma Importações,10000115/0001-16,Gamma Importações,,,,,,202406-0112
,,,,,2024-06-15,,2024-06-15,10000127/0001-28,,,,Zeta Ltda,10000127/0001-28,Zeta Ltda,,,,,,202406-0113
,,,,,2024-06-16,,2024-06-16,10000129/0001-30,,,,Omega Comércio,10000129/0001-30,Omega Comércio,,,,,,202406-0114
,,,,,2024-06-11,,2024-06-11,10000124/0001-25,,,,ACME Comércio Ltda,10000124/0001-25,ACME Comércio Ltda,,,,,,202406-0115
,,,,,2024-06-09,,2024-06-09,10000120/0001-21,,,,Delta Serviços,10000120/0001-21,Delta Serviços,,,,,,202406-0116
,,,,,2024-06-05,,2024-06-05,10000132/0001-33,,,,Omega Comércio,10000132/0001-33,Omega Comércio,,,,,,202406-0117
,,,,,2024-06-01,,2024-06-01,10000121/0001-22,,,,Gamma Importações,10000121/0001-22,Gamma Importações,,,,,,202406-0118
,,,,,2024-06-24,,2024-06-24,10000129/0001-30,,,,Beta Distribuição SA,10000129/0001-30,Beta Distribuição SA,,,,,,202406-0119
,,,,,2024-06-03,,2024-06-03,10000139/0001-40,,,,Gamma Importações,10000139/0001-40,Gamma Importações,,,,,,202406-0120
,,,,,2024-06-10,,2024-06-10,10000122/0001-23,,,,ACME Comércio Ltda,10000122/0001-23,ACME Comércio Ltda,,,,,,202406-0121
,,,,,2024-06-26,,2024-06-26,10000134/0001-35,,,,Delta Serviços,10000134/0001-35,Delta Serviços,,,,,,202406-0122
,,,,,2024-06-26,,2024-06-26,10000133/0001-34,,,,Beta Distribuição SA,10000133/0001-34,Beta Distribuição SA,,,,,,202406-0123
,,,,,2024-06-22,,2024-06-22,10000129/0001-30,,,,Epsilon Produtos,10000129/0001-30,Epsilon Produtos,,,,,,202406-0124
,,,,,2024-06-26,,2024-06-26,10000128/0001-29,,,,Gamma Importações,10000128/0001-29,Gamma Importações,,,,,,202406-0125
,,,,,2024-06-02,,2024-06-02,10000138/0001-39,,,,Delta Serviços,10000138/0001-39,Delta Serviços,,,,,,202406-0126
,,,,,2024-06-12,,2024-06-12,10000139/0001-40,,,,Delta Serviços,10000139/0001-40,Delta Serviços,,,,,,202406-0127
,,,,,2024-06-15,,2024-06-15,10000130/0001-31,,,,Beta Distribuição SA,10000130/0001-31,Beta Distribuição SA,,,,,,202406-0128
,,,,,2024-06-01,,2024-06-01,10000134/0001-35,,,,Epsilon Produtos,10000134/0001-35,Epsilon Produtos,,,,,,202406-0129
,,,,,2024-06-15,,2024-06-15,10000138/0001-39,,,,Sigma Distribuições,10000138/0001-39,Sigma Distribuições,,,,,,202406-0130
,,,,,2024-06-20,,2024-06-20,10000145/0001-46,,,,Zeta Ltda,10000145/0001-46,Zeta Ltda,,,,,,202406-0131
,,,,,2024-06-06,,2024-06-06,10000142/0001-43,,,,Beta Distribuição SA,10000142/0001-43,Beta Distribuição SA,,,,,,202406-0132
,,,,,2024-06-17,,2024-06-17,10000142/0001-43,,,,ACME Comércio Ltda,10000142/0001-43,ACME Comércio Ltda,,,,,,202406-0133
,,,,,2024-06-12,,2024-06-12,10000148/0001-49,,,,Zeta Ltda,10000148/0001-49,Zeta Ltda,,,,,,202406-0134
,,,,,2024-06-13,,2024-06-13,10000149/0001-50,,,,Zeta Ltda,10000149/0001-50,Zeta Ltda,,,,,,202406-0135
,,,,,2024-06-15,,2024-06-15,10000152/0001-53,,,,Sigma Distribuições,10000152/0001-53,Sigma Distribuições,,,,,,202406-0136
,,,,,2024-06-21,,2024-06-21,10000149/0001-50,,,,Delta Serviços,10000149/0001-50,Delta Serviços,,,,,,202406-0137
,,,,,2024-06-27,,2024-06-27,10000152/0001-53,,,,Zeta Ltda,10000152/0001-53,Zeta Ltda,,,,,,202406-0138
,,,,,2024-06-23,,2024-06-23,10000153/0001-54,,,,Zeta Ltda,10000153/0001-54,Zeta Ltda,,,,,,202406-0139
,,,,,2024-06-22,,2024-06-22,10000145/0001-46,,,,Epsilon Produtos,10000145/0001-46,Epsilon Produtos,,,,,,202406-0140
,,,,,2024-06-23,,2024-06-23,10000157/0001-58,,,,Sigma Distribuições,10000157/0001-58,Sigma Distribuições,,,,,,202406-0141
,,,,,2024-06-18,,2024-06-18,10000159/0001-60,,,,ACME Comércio Ltda,10000159/0001-60,ACME Comércio Ltda,,,,,,202406-0142
,,,,,2024-06-02,,2024-06-02,10000149/0001-50,,,,Zeta Ltda,10000149/0001-50,Zeta Ltda,,,,,,202406-0143
,,,,,2024-06-23,,2024-06-23,10000145/0001-46,,,,ACME Comércio Ltda,10000145/0001-46,ACME Comércio Ltda,,,,,,202406-0144
,,,,,2024-06-07,,2024-06-07,10000161/0001-62,,,,Sigma Distribuições,10000161/0001-62,Sigma Distribuições,,,,,,202406-0145
,,,,,2024-06-21,,2024-06-21,10000150/0001-51,,,,Delta Serviços,10000150/0001-51,Delta Serviços,,,,,,202406-0146
,,,,,2024-06-15,,2024-06-15,10000164/0001-65,,,,ACME Comércio Ltda,10000164/0001-65,ACME Comércio Ltda,,,,,,202406-0147
,,,,,2024-06-24,,2024-06-24,10000155/0001-56,,,,Omega Comércio,10000155/0001-56,Omega Comércio,,,,,,202406-0148
,,,,,2024-06-15,,2024-06-15,10000162/0001-63,,,,Epsilon Produtos,10000162/0001-63,Epsilon Produtos,,,,,,202406-0149
,,,,,2024-06-23,,2024-06-23,10000156/0001-57,,,,Zeta Ltda,10000156/0001-57,Zeta Ltda,,,,,,202406-0150
,,,,,2024-06-07,,2024-06-07,10000166/0001-67,,,,Omega Comércio,10000166/0001-67,Omega Comércio,,,,,,202406-0151
,,,,,2024-06-01,,2024-06-01,10000158/0001-59,,,,Zeta Ltda,10000158/0001-59,Zeta Ltda,,,,,,202406-0152
,,,,,2024-06-26,,2024-06-26,10000163/0001-64,,,,Beta Distribuição SA,10000163/0001-64,Beta Distribuição SA,,,,,,202406-0153
,,,,,2024-06-05,,2024-06-05,10000156/0001-57,,,,Beta Distribuição SA,10000156/0001-57,Beta Distribuição SA,,,,,,202406-0154
,,,,,2024-06-03,,2024-06-03,10000165/0001-66,,,,Beta Distribuição SA,10000165/0001-66,Beta Distribuição SA,,,,,,202406-0155
,,,,,2024-06-05,,2024-06-05,10000167/0001-68,,,,Gamma Importações,10000167/0001-68,Gamma Importações,,,,,,202406-0156
,,,,,2024-06-15,,2024-06-15,10000176/0001-77,,,,Gamma Importações,10000176/0001-77,Gamma Importações,,,,,,202406-0157
