CHAVE DE ACESSO,MODELO,SÉRIE,NÚMERO,NATUREZA DA OPERAÇÃO,DATA EMISSÃO,CPF/CNPJ Emitente,RAZÃO SOCIAL EMITENTE,INSCRIÇÃO ESTADUAL EMITENTE,UF EMITENTE,MUNICÍPIO EMITENTE,CNPJ DESTINATÁRIO,NOME DESTINATÁRIO,UF DESTINATÁRIO,INDICADOR IE DESTINATÁRIO,DESTINO DA OPERAÇÃO,CONSUMIDOR FINAL,PRESENÇA DO COMPRADOR,NÚMERO PRODUTO,DESCRIÇÃO DO PRODUTO/SERVIÇO,CÓDIGO NCM/SH,NCM/SH (TIPO DE PRODUTO),CFOP,QUANTIDADE,UNIDADE,VALOR UNITÁRIO,VALOR TOTAL
,,,,,,,,,,,,,,,,,,Produto 58,Produto 58,,Produto 58,,9,,487.18,487.18
,,,,,,,,,,,,,,,,,,Produto 62,Produto 62,,Produto 62,,16,,409.94,409.94
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,8,,367.86,367.86
,,,,,,,,,,,,,,,,,,Produto 53,Produto 53,,Produto 53,,3,,369.97,369.97
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,9,,319.73,319.73
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,5,,291.48,291.48
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,18,,121.81,121.81
,,,,,,,,,,,,,,,,,,Produto 65,Produto 65,,Produto 65,,10,,130.88,130.88
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,7,,337.30,337.30
,,,,,,,,,,,,,,,,,,Produto 52,Produto 52,,Produto 52,,18,,317.59,317.59
,,,,,,,,,,,,,,,,,,Produto 4,Produto 4,,Produto 4,,11,,320.92,320.92
,,,,,,,,,,,,,,,,,,Produto 15,Produto 15,,Produto 15,,18,,75.96,75.96
,,,,,,,,,,,,,,,,,,Produto 53,Produto 53,,Produto 53,,8,,499.42,499.42
,,,,,,,,,,,,,,,,,,Produto 22,Produto 22,,Produto 22,,19,,293.79,293.79
,,,,,,,,,,,,,,,,,,Produto 36,Produto 36,,Produto 36,,9,,209.49,209.49
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,13,,97.97,97.97
,,,,,,,,,,,,,,,,,,Produto 8,Produto 8,,Produto 8,,17,,265.26,265.26
,,,,,,,,,,,,,,,,,,Produto 88,Produto 88,,Produto 88,,18,,475.32,475.32
,,,,,,,,,,,,,,,,,,Produto 47,Produto 47,,Produto 47,,2,,135.94,135.94
,,,,,,,,,,,,,,,,,,Produto 94,Produto 94,,Produto 94,,8,,472.30,472.30
,,,,,,,,,,,,,,,,,,Produto 15,Produto 15,,Produto 15,,14,,114.37,114.37
,,,,,,,,,,,,,,,,,,Produto 14,Produto 14,,Produto 14,,3,,50.41,50.41
,,,,,,,,,,,,,,,,,,Produto 78,Produto 78,,Produto 78,,13,,431.39,431.39
,,,,,,,,,,,,,,,,,,Produto 2,Produto 2,,Produto 2,,9,,108.06,108.06
,,,,,,,,,,,,,,,,,,Produto 29,Produto 29,,Produto 29,,3,,176.72,176.72
,,,,,,,,,,,,,,,,,,Produto 66,Produto 66,,Produto 66,,15,,188.12,188.12
,,,,,,,,,,,,,,,,,,Produto 42,Produto 42,,Produto 42,,1,,194.22,194.22
,,,,,,,,,,,,,,,,,,Produto 71,Produto 71,,Produto 71,,13,,87.65,87.65
,,,,,,,,,,,,,,,,,,Produto 3,Produto 3,,Produto 3,,14,,218.79,218.79
,,,,,,,,,,,,,,,,,,Produto 10,Produto 10,,Produto 10,,13,,283.88,283.88
,,,,,,,,,,,,,,,,,,Produto 10,Produto 10,,Produto 10,,8,,342.74,342.74
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,7,,22.65,22.65
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,15,,53.36,53.36
,,,,,,,,,,,,,,,,,,Produto 23,Produto 23,,Produto 23,,12,,102.04,102.04
,,,,,,,,,,,,,,,,,,Produto 64,Produto 64,,Produto 64,,8,,307.12,307.12
,,,,,,,,,,,,,,,,,,Produto 68,Produto 68,,Produto 68,,6,,177.33,177.33
,,,,,,,,,,,,,,,,,,Produto 13,Produto 13,,Produto 13,,1,,171.07,171.07
,,,,,,,,,,,,,,,,,,Produto 27,Produto 27,,Produto 27,,15,,270.06,270.06
,,,,,,,,,,,,,,,,,,Produto 87,Produto 87,,Produto 87,,16,,381.22,381.22
,,,,,,,,,,,,,,,,,,Produto 99,Produto 99,,Produto 99,,4,,150.89,150.89
,,,,,,,,,,,,,,,,,,Produto 95,Produto 95,,Produto 95,,6,,121.49,121.49
,,,,,,,,,,,,,,,,,,Produto 52,Produto 52,,Produto 52,,15,,70.99,70.99
,,,,,,,,,,,,,,,,,,Produto 56,Produto 56,,Produto 56,,8,,272.20,272.20
,,,,,,,,,,,,,,,,,,Produto 64,Produto 64,,Produto 64,,13,,268.97,268.97
,,,,,,,,,,,,,,,,,,Produto 66,Produto 66,,Produto 66,,10,,346.71,346.71
,,,,,,,,,,,,,,,,,,Produto 75,Produto 75,,Produto 75,,13,,194.28,194.28
,,,,,,,,,,,,,,,,,,Produto 57,Produto 57,,Produto 57,,5,,313.76,313.76
,,,,,,,,,,,,,,,,,,Produto 38,Produto 38,,Produto 38,,9,,56.69,56.69
,,,,,,,,,,,,,,,,,,Produto 5,Produto 5,,Produto 5,,17,,467.65,467.65
,,,,,,,,,,,,,,,,,,Produto 14,Produto 14,,Produto 14,,15,,216.10,216.10
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,6,,37.27,37.27
,,,,,,,,,,,,,,,,,,Produto 70,Produto 70,,Produto 70,,1,,425.14,425.14
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,5,,178.84,178.84
,,,,,,,,,,,,,,,,,,Produto 38,Produto 38,,Produto 38,,1,,250.93,250.93
,,,,,,,,,,,,,,,,,,Produto 30,Produto 30,,Produto 30,,11,,75.00,75.00
,,,,,,,,,,,,,,,,,,Produto 84,Produto 84,,Produto 84,,9,,95.69,95.69
,,,,,,,,,,,,,,,,,,Produto 6,Produto 6,,Produto 6,,18,,231.80,231.80
,,,,,,,,,,,,,,,,,,Produto 2,Produto 2,,Produto 2,,15,,180.83,180.83
,,,,,,,,,,,,,,,,,,Produto 10,Produto 10,,Produto 10,,18,,448.70,448.70
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,1,,206.52,206.52
,,,,,,,,,,,,,,,,,,Produto 53,Produto 53,,Produto 53,,2,,73.70,73.70
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,10,,217.07,217.07
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,4,,487.58,487.58
,,,,,,,,,,,,,,,,,,Produto 49,Produto 49,,Produto 49,,9,,265.09,265.09
,,,,,,,,,,,,,,,,,,Produto 66,Produto 66,,Produto 66,,8,,170.25,170.25
,,,,,,,,,,,,,,,,,,Produto 54,Produto 54,,Produto 54,,16,,61.44,61.44
,,,,,,,,,,,,,,,,,,Produto 91,Produto 91,,Produto 91,,7,,364.69,364.69
,,,,,,,,,,,,,,,,,,Produto 96,Produto 96,,Produto 96,,11,,147.45,147.45
,,,,,,,,,,,,,,,,,,Produto 92,Produto 92,,Produto 92,,6,,473.93,473.93
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,8,,207.77,207.77
,,,,,,,,,,,,,,,,,,Produto 31,Produto 31,,Produto 31,,6,,479.39,479.39
,,,,,,,,,,,,,,,,,,Produto 43,Produto 43,,Produto 43,,10,,479.43,479.43
,,,,,,,,,,,,,,,,,,Produto 74,Produto 74,,Produto 74,,18,,345.77,345.77
,,,,,,,,,,,,,,,,,,Produto 29,Produto 29,,Produto 29,,6,,386.00,386.00
,,,,,,,,,,,,,,,,,,Produto 78,Produto 78,,Produto 78,,13,,478.49,478.49
,,,,,,,,,,,,,,,,,,Produto 79,Produto 79,,Produto 79,,19,,374.00,374.00
,,,,,,,,,,,,,,,,,,Produto 3,Produto 3,,Produto 3,,14,,162.60,162.60
,,,,,,,,,,,,,,,,,,Produto 72,Produto 72,,Produto 72,,17,,190.34,190.34
,,,,,,,,,,,,,,,,,,Produto 80,Produto 80,,Produto 80,,10,,47.33,47.33
,,,,,,,,,,,,,,,,,,Produto 61,Produto 61,,Produto 61,,16,,308.28,308.28
,,,,,,,,,,,,,,,,,,Produto 4,Produto 4,,Produto 4,,2,,232.67,232.67
,,,,,,,,,,,,,,,,,,Produto 85,Produto 85,,Produto 85,,16,,58.54,58.54
,,,,,,,,,,,,,,,,,,Produto 90,Produto 90,,Produto 90,,19,,99.63,99.63
,,,,,,,,,,,,,,,,,,Produto 45,Produto 45,,Produto 45,,18,,283.63,283.63
,,,,,,,,,,,,,,,,,,Produto 42,Produto 42,,Produto 42,,9,,337.21,337.21
,,,,,,,,,,,,,,,,,,Produto 38,Produto 38,,Produto 38,,3,,123.51,123.51
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,8,,480.50,480.50
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,1,,208.92,208.92
,,,,,,,,,,,,,,,,,,Produto 93,Produto 93,,Produto 93,,9,,196.98,196.98
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,11,,192.77,192.77
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,13,,270.43,270.43
,,,,,,,,,,,,,,,,,,Produto 78,Produto 78,,Produto 78,,2,,131.16,131.16
,,,,,,,,,,,,,,,,,,Produto 53,Produto 53,,Produto 53,,17,,11.15,11.15
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,5,,498.69,498.69
,,,,,,,,,,,,,,,,,,Produto 75,Produto 75,,Produto 75,,18,,129.45,129.45
,,,,,,,,,,,,,,,,,,Produto 2,Produto 2,,Produto 2,,4,,448.03,448.03
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,13,,294.65,294.65
,,,,,,,,,,,,,,,,,,Produto 36,Produto 36,,Produto 36,,2,,9.77,9.77
,,,,,,,,,,,,,,,,,,Produto 58,Produto 58,,Produto 58,,15,,403.19,403.19
,,,,,,,,,,,,,,,,,,Produto 27,Produto 27,,Produto 27,,5,,168.51,168.51
,,,,,,,,,,,,,,,,,,Produto 18,Produto 18,,Produto 18,,10,,40.66,40.66
,,,,,,,,,,,,,,,,,,Produto 44,Produto 44,,Produto 44,,17,,155.00,155.00
,,,,,,,,,,,,,,,,,,Produto 42,Produto 42,,Produto 42,,2,,32.85,32.85
,,,,,,,,,,,,,,,,,,Produto 71,Produto 71,,Produto 71,,6,,277.30,277.30
,,,,,,,,,,,,,,,,,,Produto 76,Produto 76,,Produto 76,,19,,275.94,275.94
,,,,,,,,,,,,,,,,,,Produto 12,Produto 12,,Produto 12,,15,,140.55,140.55
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,15,,384.09,384.09
,,,,,,,,,,,,,,,,,,Produto 85,Produto 85,,Produto 85,,14,,394.06,394.06
,,,,,,,,,,,,,,,,,,Produto 1,Produto 1,,Produto 1,,6,,36.65,36.65
,,,,,,,,,,,,,,,,,,Produto 69,Produto 69,,Produto 69,,9,,377.59,377.59
,,,,,,,,,,,,,,,,,,Produto 59,Produto 59,,Produto 59,,4,,357.62,357.62
,,,,,,,,,,,,,,,,,,Produto 13,Produto 13,,Produto 13,,12,,387.42,387.42
,,,,,,,,,,,,,,,,,,Produto 46,Produto 46,,Produto 46,,10,,54.84,54.84
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,14,,480.00,480.00
,,,,,,,,,,,,,,,,,,Produto 30,Produto 30,,Produto 30,,9,,197.57,197.57
,,,,,,,,,,,,,,,,,,Produto 5,Produto 5,,Produto 5,,6,,5.02,5.02
,,,,,,,,,,,,,,,,,,Produto 78,Produto 78,,Produto 78,,15,,415.89,415.89
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,7,,247.45,247.45
,,,,,,,,,,,,,,,,,,Produto 79,Produto 79,,Produto 79,,18,,416.59,416.59
,,,,,,,,,,,,,,,,,,Produto 11,Produto 11,,Produto 11,,8,,495.29,495.29
,,,,,,,,,,,,,,,,,,Produto 35,Produto 35,,Produto 35,,5,,33.29,33.29
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,18,,265.42,265.42
,,,,,,,,,,,,,,,,,,Produto 34,Produto 34,,Produto 34,,14,,233.35,233.35
,,,,,,,,,,,,,,,,,,Produto 25,Produto 25,,Produto 25,,7,,194.11,194.11
,,,,,,,,,,,,,,,,,,Produto 82,Produto 82,,Produto 82,,6,,96.86,96.86
,,,,,,,,,,,,,,,,,,Produto 95,Produto 95,,Produto 95,,16,,491.30,491.30
,,,,,,,,,,,,,,,,,,Produto 44,Produto 44,,Produto 44,,14,,121.27,121.27
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,9,,223.27,223.27
,,,,,,,,,,,,,,,,,,Produto 89,Produto 89,,Produto 89,,17,,463.94,463.94
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,2,,123.33,123.33
,,,,,,,,,,,,,,,,,,Produto 68,Produto 68,,Produto 68,,2,,277.59,277.59
,,,,,,,,,,,,,,,,,,Produto 34,Produto 34,,Produto 34,,7,,296.74,296.74
,,,,,,,,,,,,,,,,,,Produto 91,Produto 91,,Produto 91,,13,,81.64,81.64
,,,,,,,,,,,,,,,,,,Produto 94,Produto 94,,Produto 94,,2,,469.12,469.12
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,10,,335.80,335.80
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,19,,42.53,42.53
,,,,,,,,,,,,,,,,,,Produto 89,Produto 89,,Produto 89,,10,,492.09,492.09
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,7,,152.79,152.79
,,,,,,,,,,,,,,,,,,Produto 6,Produto 6,,Produto 6,,18,,27.83,27.83
,,,,,,,,,,,,,,,,,,Produto 37,Produto 37,,Produto 37,,16,,276.92,276.92
,,,,,,,,,,,,,,,,,,Produto 56,Produto 56,,Produto 56,,5,,269.59,269.59
,,,,,,,,,,,,,,,,,,Produto 97,Produto 97,,Produto 97,,15,,448.52,448.52
,,,,,,,,,,,,,,,,,,Produto 55,Produto 55,,Produto 55,,5,,95.27,95.27
,,,,,,,,,,,,,,,,,,Produto 74,Produto 74,,Produto 74,,14,,300.94,300.94
,,,,,,,,,,,,,,,,,,Produto 75,Produto 75,,Produto 75,,7,,476.99,476.99
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,6,,425.38,425.38
,,,,,,,,,,,,,,,,,,Produto 75,Produto 75,,Produto 75,,16,,269.38,269.38
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,2,,484.36,484.36
,,,,,,,,,,,,,,,,,,Produto 93,Produto 93,,Produto 93,,15,,212.22,212.22
,,,,,,,,,,,,,,,,,,Produto 2,Produto 2,,Produto 2,,1,,203.23,203.23
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,12,,460.27,460.27
,,,,,,,,,,,,,,,,,,Produto 65,Produto 65,,Produto 65,,9,,53.55,53.55
,,,,,,,,,,,,,,,,,,Produto 75,Produto 75,,Produto 75,,3,,122.48,122.48
,,,,,,,,,,,,,,,,,,Produto 1,Produto 1,,Produto 1,,8,,57.34,57.34
,,,,,,,,,,,,,,,,,,Produto 81,Produto 81,,Produto 81,,19,,10.20,10.20
,,,,,,,,,,,,,,,,,,Produto 31,Produto 31,,Produto 31,,3,,124.18,124.18
,,,,,,,,,,,,,,,,,,Produto 45,Produto 45,,Produto 45,,19,,163.71,163.71
,,,,,,,,,,,,,,,,,,Produto 12,Produto 12,,Produto 12,,12,,413.45,413.45
,,,,,,,,,,,,,,,,,,Produto 49,Produto 49,,Produto 49,,7,,241.99,241.99
,,,,,,,,,,,,,,,,,,Produto 26,Produto 26,,Produto 26,,7,,394.94,394.94
,,,,,,,,,,,,,,,,,,Produto 90,Produto 90,,Produto 90,,8,,446.50,446.50
,,,,,,,,,,,,,,,,,,Produto 8,Produto 8,,Produto 8,,9,,61.07,61.07
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,15,,331.06,331.06
,,,,,,,,,,,,,,,,,,Produto 90,Produto 90,,Produto 90,,5,,337.34,337.34
,,,,,,,,,,,,,,,,,,Produto 70,Produto 70,,Produto 70,,16,,246.89,246.89
,,,,,,,,,,,,,,,,,,Produto 62,Produto 62,,Produto 62,,2,,169.44,169.44
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,17,,341.22,341.22
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,5,,1.71,1.71
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,9,,273.82,273.82
,,,,,,,,,,,,,,,,,,Produto 7,Produto 7,,Produto 7,,17,,90.94,90.94
,,,,,,,,,,,,,,,,,,Produto 78,Produto 78,,Produto 78,,10,,236.15,236.15
,,,,,,,,,,,,,,,,,,Produto 44,Produto 44,,Produto 44,,2,,127.96,127.96
,,,,,,,,,,,,,,,,,,Produto 71,Produto 71,,Produto 71,,7,,450.11,450.11
,,,,,,,,,,,,,,,,,,Produto 44,Produto 44,,Produto 44,,14,,65.14,65.14
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,19,,158.30,158.30
,,,,,,,,,,,,,,,,,,Produto 81,Produto 81,,Produto 81,,2,,421.99,421.99
,,,,,,,,,,,,,,,,,,Produto 13,Produto 13,,Produto 13,,5,,143.20,143.20
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,17,,381.75,381.75
,,,,,,,,,,,,,,,,,,Produto 78,Produto 78,,Produto 78,,10,,236.83,236.83
,,,,,,,,,,,,,,,,,,Produto 37,Produto 37,,Produto 37,,15,,378.18,378.18
,,,,,,,,,,,,,,,,,,Produto 69,Produto 69,,Produto 69,,1,,215.67,215.67
,,,,,,,,,,,,,,,,,,Produto 23,Produto 23,,Produto 23,,8,,55.90,55.90
,,,,,,,,,,,,,,,,,,Produto 87,Produto 87,,Produto 87,,9,,247.64,247.64
,,,,,,,,,,,,,,,,,,Produto 16,Produto 16,,Produto 16,,14,,447.22,447.22
,,,,,,,,,,,,,,,,,,Produto 8,Produto 8,,Produto 8,,18,,449.61,449.61
,,,,,,,,,,,,,,,,,,Produto 58,Produto 58,,Produto 58,,17,,374.31,374.31
,,,,,,,,,,,,,,,,,,Produto 54,Produto 54,,Produto 54,,4,,473.67,473.67
,,,,,,,,,,,,,,,,,,Produto 46,Produto 46,,Produto 46,,14,,50.73,50.73
,,,,,,,,,,,,,,,,,,Produto 46,Produto 46,,Produto 46,,19,,125.85,125.85
,,,,,,,,,,,,,,,,,,Produto 42,Produto 42,,Produto 42,,13,,212.89,212.89
,,,,,,,,,,,,,,,,,,Produto 47,Produto 47,,Produto 47,,15,,82.66,82.66
,,,,,,,,,,,,,,,,,,Produto 43,Produto 43,,Produto 43,,2,,392.84,392.84
,,,,,,,,,,,,,,,,,,Produto 37,Produto 37,,Produto 37,,13,,327.25,327.25
,,,,,,,,,,,,,,,,,,Produto 44,Produto 44,,Produto 44,,13,,365.31,365.31
,,,,,,,,,,,,,,,,,,Produto 82,Produto 82,,Produto 82,,2,,139.17,139.17
,,,,,,,,,,,,,,,,,,Produto 1,Produto 1,,Produto 1,,11,,97.18,97.18
,,,,,,,,,,,,,,,,,,Produto 60,Produto 60,,Produto 60,,1,,48.81,48.81
,,,,,,,,,,,,,,,,,,Produto 39,Produto 39,,Produto 39,,15,,7.82,7.82
,,,,,,,,,,,,,,,,,,Produto 53,Produto 53,,Produto 53,,9,,71.66,71.66
,,,,,,,,,,,,,,,,,,Produto 40,Produto 40,,Produto 40,,5,,354.27,354.27
,,,,,,,,,,,,,,,,,,Produto 4,Produto 4,,Produto 4,,18,,384.36,384.36
,,,,,,,,,,,,,,,,,,Produto 65,Produto 65,,Produto 65,,11,,468.90,468.90
,,,,,,,,,,,,,,,,,,Produto 32,Produto 32,,Produto 32,,19,,104.49,104.49
,,,,,,,,,,,,,,,,,,Produto 99,Produto 99,,Produto 99,,6,,7.83,7.83
,,,,,,,,,,,,,,,,,,Produto 18,Produto 18,,Produto 18,,18,,384.50,384.50
,,,,,,,,,,,,,,,,,,Produto 27,Produto 27,,Produto 27,,1,,378.55,378.55
,,,,,,,,,,,,,,,,,,Produto 84,Produto 84,,Produto 84,,2,,63.51,63.51
,,,,,,,,,,,,,,,,,,Produto 13,Produto 13,,Produto 13,,18,,131.99,131.99
,,,,,,,,,,,,,,,,,,Produto 14,Produto 14,,Produto 14,,18,,404.45,404.45
,,,,,,,,,,,,,,,,,,Produto 12,Produto 12,,Produto 12,,9,,64.47,64.47
,,,,,,,,,,,,,,,,,,Produto 42,Produto 42,,Produto 42,,8,,454.34,454.34
,,,,,,,,,,,,,,,,,,Produto 83,Produto 83,,Produto 83,,9,,294.93,294.93
,,,,,,,,,,,,,,,,,,Produto 10,Produto 10,,Produto 10,,19,,326.69,326.69
,,,,,,,,,,,,,,,,,,Produto 29,Produto 29,,Produto 29,,16,,199.18,199.18
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,4,,199.93,199.93
,,,,,,,,,,,,,,,,,,Produto 87,Produto 87,,Produto 87,,9,,496.46,496.46
,,,,,,,,,,,,,,,,,,Produto 65,Produto 65,,Produto 65,,10,,58.69,58.69
,,,,,,,,,,,,,,,,,,Produto 83,Produto 83,,Produto 83,,3,,64.94,64.94
,,,,,,,,,,,,,,,,,,Produto 32,Produto 32,,Produto 32,,7,,213.71,213.71
,,,,,,,,,,,,,,,,,,Produto 51,Produto 51,,Produto 51,,15,,70.75,70.75
,,,,,,,,,,,,,,,,,,Produto 74,Produto 74,,Produto 74,,9,,434.86,434.86
,,,,,,,,,,,,,,,,,,Produto 34,Produto 34,,Produto 34,,4,,204.73,204.73
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,10,,442.52,442.52
,,,,,,,,,,,,,,,,,,Produto 13,Produto 13,,Produto 13,,5,,8.12,8.12
,,,,,,,,,,,,,,,,,,Produto 86,Produto 86,,Produto 86,,8,,155.32,155.32
,,,,,,,,,,,,,,,,,,Produto 38,Produto 38,,Produto 38,,11,,115.27,115.27
,,,,,,,,,,,,,,,,,,Produto 1,Produto 1,,Produto 1,,11,,173.64,173.64
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,8,,127.50,127.50
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,6,,20.25,20.25
,,,,,,,,,,,,,,,,,,Produto 26,Produto 26,,Produto 26,,17,,342.00,342.00
,,,,,,,,,,,,,,,,,,Produto 80,Produto 80,,Produto 80,,4,,276.92,276.92
,,,,,,,,,,,,,,,,,,Produto 64,Produto 64,,Produto 64,,18,,62.31,62.31
,,,,,,,,,,,,,,,,,,Produto 59,Produto 59,,Produto 59,,18,,309.68,309.68
,,,,,,,,,,,,,,,,,,Produto 90,Produto 90,,Produto 90,,8,,261.62,261.62
,,,,,,,,,,,,,,,,,,Produto 65,Produto 65,,Produto 65,,13,,290.53,290.53
,,,,,,,,,,,,,,,,,,Produto 49,Produto 49,,Produto 49,,3,,262.82,262.82
,,,,,,,,,,,,,,,,,,Produto 53,Produto 53,,Produto 53,,16,,107.29,107.29
,,,,,,,,,,,,,,,,,,Produto 10,Produto 10,,Produto 10,,6,,93.29,93.29
,,,,,,,,,,,,,,,,,,Produto 31,Produto 31,,Produto 31,,5,,31.87,31.87
,,,,,,,,,,,,,,,,,,Produto 16,Produto 16,,Produto 16,,7,,348.52,348.52
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,19,,169.12,169.12
,,,,,,,,,,,,,,,,,,Produto 59,Produto 59,,Produto 59,,5,,140.14,140.14
,,,,,,,,,,,,,,,,,,Produto 69,Produto 69,,Produto 69,,18,,458.90,458.90
,,,,,,,,,,,,,,,,,,Produto 72,Produto 72,,Produto 72,,18,,266.67,266.67
,,,,,,,,,,,,,,,,,,Produto 31,Produto 31,,Produto 31,,19,,44.28,44.28
,,,,,,,,,,,,,,,,,,Produto 53,Produto 53,,Produto 53,,8,,353.93,353.93
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,9,,323.65,323.65
,,,,,,,,,,,,,,,,,,Produto 52,Produto 52,,Produto 52,,12,,223.57,223.57
,,,,,,,,,,,,,,,,,,Produto 82,Produto 82,,Produto 82,,3,,273.07,273.07
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,4,,380.14,380.14
,,,,,,,,,,,,,,,,,,Produto 26,Produto 26,,Produto 26,,10,,300.24,300.24
,,,,,,,,,,,,,,,,,,Produto 88,Produto 88,,Produto 88,,16,,418.70,418.70
,,,,,,,,,,,,,,,,,,Produto 34,Produto 34,,Produto 34,,7,,5.78,5.78
,,,,,,,,,,,,,,,,,,Produto 78,Produto 78,,Produto 78,,1,,52.30,52.30
,,,,,,,,,,,,,,,,,,Produto 92,Produto 92,,Produto 92,,6,,95.48,95.48
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,4,,457.93,457.93
,,,,,,,,,,,,,,,,,,Produto 89,Produto 89,,Produto 89,,10,,144.21,144.21
,,,,,,,,,,,,,,,,,,Produto 23,Produto 23,,Produto 23,,8,,395.42,395.42
,,,,,,,,,,,,,,,,,,Produto 87,Produto 87,,Produto 87,,13,,250.85,250.85
,,,,,,,,,,,,,,,,,,Produto 18,Produto 18,,Produto 18,,13,,455.96,455.96
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,14,,288.55,288.55
,,,,,,,,,,,,,,,,,,Produto 69,Produto 69,,Produto 69,,5,,176.00,176.00
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,10,,329.04,329.04
,,,,,,,,,,,,,,,,,,Produto 92,Produto 92,,Produto 92,,1,,245.24,245.24
,,,,,,,,,,,,,,,,,,Produto 83,Produto 83,,Produto 83,,10,,96.20,96.20
,,,,,,,,,,,,,,,,,,Produto 1,Produto 1,,Produto 1,,6,,297.37,297.37
,,,,,,,,,,,,,,,,,,Produto 34,Produto 34,,Produto 34,,5,,225.17,225.17
,,,,,,,,,,,,,,,,,,Produto 4,Produto 4,,Produto 4,,13,,56.10,56.10
,,,,,,,,,,,,,,,,,,Produto 62,Produto 62,,Produto 62,,15,,327.06,327.06
,,,,,,,,,,,,,,,,,,Produto 45,Produto 45,,Produto 45,,1,,294.76,294.76
,,,,,,,,,,,,,,,,,,Produto 5,Produto 5,,Produto 5,,14,,246.48,246.48
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,18,,420.62,420.62
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,19,,237.37,237.37
,,,,,,,,,,,,,,,,,,Produto 88,Produto 88,,Produto 88,,11,,162.95,162.95
,,,,,,,,,,,,,,,,,,Produto 54,Produto 54,,Produto 54,,8,,138.35,138.35
,,,,,,,,,,,,,,,,,,Produto 79,Produto 79,,Produto 79,,18,,402.93,402.93
,,,,,,,,,,,,,,,,,,Produto 18,Produto 18,,Produto 18,,8,,314.69,314.69
,,,,,,,,,,,,,,,,,,Produto 29,Produto 29,,Produto 29,,13,,141.52,141.52
